Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForAlert,Chrome 69.0.3497.100,,2018-10-18 12:07:02,2018-10-18 12:07:05,2.043s,PASSED
verifyElementVisible,Chrome 69.0.3497.100,,2018-10-18 12:07:05,2018-10-18 12:07:05,0.042s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:07:05,2018-10-18 12:07:05,0.211s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:07:05,2018-10-18 12:07:05,0.199s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:07:05,2018-10-18 12:07:05,0.100s,PASSED
"Statement - var1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.setText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Search/Search_Inspect), com.kms.katalon.core.testdata.TestDataFactory.findTestData(ImScanDataSource).getValue(1, 19))",Chrome 69.0.3497.100,,2018-10-18 12:07:05,2018-10-18 12:07:37,31.652s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:07:37,2018-10-18 12:07:37,0.692s,PASSED
,,,,,,
Test Cases/Smoke/TC-123,Chrome 69.0.3497.100,,2018-10-18 12:07:37,2018-10-18 12:08:09,31.378s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:07:37,2018-10-18 12:07:46,8.094s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:07:46,2018-10-18 12:07:46,0.248s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:07:46,2018-10-18 12:07:46,0.402s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:07:46,2018-10-18 12:07:46,0.110s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:07:46,2018-10-18 12:07:50,3.002s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-18 12:07:50,2018-10-18 12:07:50,0.053s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:07:50,2018-10-18 12:07:53,3.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:07:53,2018-10-18 12:07:53,0.110s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:07:53,2018-10-18 12:08:08,15.002s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:08:08,2018-10-18 12:08:08,0.086s,PASSED
uploadFile,Chrome 69.0.3497.100,,2018-10-18 12:08:08,2018-10-18 12:08:08,0.370s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:08:08,2018-10-18 12:08:09,0.663s,PASSED
,,,,,,
Test Cases/Smoke/TC-143_Login_ValidLogin,Chrome 69.0.3497.100,User is able to log into the application when valid credentials are passed and be directed to Home Page,2018-10-18 12:08:09,2018-10-18 12:08:18,9.165s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:08:09,2018-10-18 12:08:17,7.720s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:08:17,2018-10-18 12:08:17,0.183s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:08:17,2018-10-18 12:08:17,0.191s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:08:17,2018-10-18 12:08:17,0.119s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:08:17,2018-10-18 12:08:18,0.736s,PASSED
,,,,,,
Test Cases/Smoke/TC-145_Login_InvalidLogin,Chrome 69.0.3497.100,Verify that user is able to log into the application when invalid username is passed (Username not existing in the system),2018-10-18 12:08:18,2018-10-18 12:08:27,8.681s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:08:18,2018-10-18 12:08:25,7.456s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:08:26,2018-10-18 12:08:26,0.147s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:08:26,2018-10-18 12:08:26,0.153s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:08:26,2018-10-18 12:08:26,0.105s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:08:26,2018-10-18 12:08:27,0.634s,PASSED
,,,,,,
Test Cases/Smoke/TC-164,Chrome 69.0.3497.100,,2018-10-18 12:08:27,2018-10-18 12:08:43,16.077s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:08:27,2018-10-18 12:08:33,6.495s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:08:34,2018-10-18 12:08:34,0.593s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:08:34,2018-10-18 12:08:35,0.448s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:08:35,2018-10-18 12:08:35,0.126s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:08:35,2018-10-18 12:08:38,3.002s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:08:38,2018-10-18 12:08:38,0.041s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:08:38,2018-10-18 12:08:38,0.078s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:08:38,2018-10-18 12:08:41,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:08:41,2018-10-18 12:08:41,0.083s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:08:41,2018-10-18 12:08:42,1.011s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:08:42,2018-10-18 12:08:43,0.693s,PASSED
,,,,,,
Test Cases/Smoke/TC-18_Create_New_Role,Chrome 69.0.3497.100,,2018-10-18 12:08:43,2018-10-18 12:09:01,17.809s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:08:43,2018-10-18 12:08:53,10.427s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:08:53,2018-10-18 12:08:54,0.201s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:08:54,2018-10-18 12:08:54,0.225s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:08:54,2018-10-18 12:08:54,0.087s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:08:54,2018-10-18 12:08:59,4.902s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:08:59,2018-10-18 12:08:59,0.639s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:08:59,2018-10-18 12:09:00,0.356s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:09:00,2018-10-18 12:09:01,0.779s,PASSED
,,,,,,
Test Cases/Smoke/TC-26,Chrome 69.0.3497.100,,2018-10-18 12:09:01,2018-10-18 12:10:09,1m - 8.221s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:09:01,2018-10-18 12:09:10,9.514s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:09:10,2018-10-18 12:09:11,0.256s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:09:11,2018-10-18 12:09:11,0.323s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:09:11,2018-10-18 12:09:11,0.141s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-18 12:09:11,2018-10-18 12:09:14,2.915s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:09:14,2018-10-18 12:09:17,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:09:17,2018-10-18 12:09:17,0.099s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:09:17,2018-10-18 12:09:22,5.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:09:22,2018-10-18 12:09:22,0.098s,PASSED
waitForAlert,Chrome 69.0.3497.100,,2018-10-18 12:09:22,2018-10-18 12:09:27,5.079s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:09:27,2018-10-18 12:09:27,0.058s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:09:27,2018-10-18 12:09:32,5.003s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-18 12:09:32,2018-10-18 12:09:32,0.110s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:09:32,2018-10-18 12:09:32,0.052s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:09:32,2018-10-18 12:09:33,0.182s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:09:33,2018-10-18 12:09:36,3.002s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:09:36,2018-10-18 12:09:36,0.057s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:09:36,2018-10-18 12:09:36,0.144s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:09:36,2018-10-18 12:09:36,0.071s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:09:36,2018-10-18 12:09:36,0.138s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:09:36,2018-10-18 12:09:36,0.056s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:09:36,2018-10-18 12:09:36,0.105s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:09:36,2018-10-18 12:09:36,0.070s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:09:36,2018-10-18 12:09:36,0.226s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:09:36,2018-10-18 12:09:37,0.110s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-18 12:09:37,2018-10-18 12:09:37,0.154s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:09:37,2018-10-18 12:09:37,0.079s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:09:37,2018-10-18 12:09:37,0.080s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:09:37,2018-10-18 12:10:08,31.250s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:10:08,2018-10-18 12:10:09,0.639s,PASSED
,,,,,,
Test Cases/Smoke/TC-356,Chrome 69.0.3497.100,,2018-10-18 12:10:09,2018-10-18 12:10:38,28.932s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:10:09,2018-10-18 12:10:15,6.076s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:10:15,2018-10-18 12:10:15,0.202s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:10:15,2018-10-18 12:10:15,0.182s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:10:15,2018-10-18 12:10:16,0.109s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:10:16,2018-10-18 12:10:19,3.002s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-18 12:10:19,2018-10-18 12:10:19,0.039s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:10:19,2018-10-18 12:10:22,3.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:10:22,2018-10-18 12:10:22,0.101s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:10:22,2018-10-18 12:10:37,15.002s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:10:37,2018-10-18 12:10:37,0.058s,PASSED
uploadFile,Chrome 69.0.3497.100,,2018-10-18 12:10:37,2018-10-18 12:10:37,0.314s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:10:37,2018-10-18 12:10:38,0.634s,PASSED
,,,,,,
Test Cases/Smoke/TC-43,Chrome 69.0.3497.100,,2018-10-18 12:10:38,2018-10-18 12:10:48,10.394s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:10:38,2018-10-18 12:10:44,5.959s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:10:44,2018-10-18 12:10:44,0.192s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:10:44,2018-10-18 12:10:44,0.202s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:10:44,2018-10-18 12:10:44,0.132s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:10:44,2018-10-18 12:10:46,2.003s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:10:46,2018-10-18 12:10:46,0.045s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:10:46,2018-10-18 12:10:47,0.089s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:10:47,2018-10-18 12:10:47,0.897s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:10:47,2018-10-18 12:10:48,0.664s,PASSED
,,,,,,
Test Cases/Smoke/TC-46,Chrome 69.0.3497.100,,2018-10-18 12:10:48,2018-10-18 12:10:59,10.916s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:10:48,2018-10-18 12:10:55,7.149s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:10:55,2018-10-18 12:10:56,0.164s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:10:56,2018-10-18 12:10:56,0.167s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:10:56,2018-10-18 12:10:56,0.117s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:10:56,2018-10-18 12:10:57,1.482s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:10:57,2018-10-18 12:10:57,0.074s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:10:57,2018-10-18 12:10:58,0.935s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:10:58,2018-10-18 12:10:59,0.650s,PASSED
,,,,,,
Test Cases/Smoke/TC-48,Chrome 69.0.3497.100,,2018-10-18 12:10:59,2018-10-18 12:11:20,21.096s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:10:59,2018-10-18 12:11:06,6.577s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:06,2018-10-18 12:11:06,0.517s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:06,2018-10-18 12:11:07,0.242s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:07,2018-10-18 12:11:07,0.110s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:11:07,2018-10-18 12:11:10,3.423s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:10,2018-10-18 12:11:10,0.126s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:11:10,2018-10-18 12:11:12,2.004s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:12,2018-10-18 12:11:12,0.088s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:12,2018-10-18 12:11:13,0.604s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:11:13,2018-10-18 12:11:17,4.002s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:11:17,2018-10-18 12:11:17,0.041s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:11:17,2018-10-18 12:11:19,2.002s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:19,2018-10-18 12:11:19,0.192s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:19,2018-10-18 12:11:19,0.106s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:19,2018-10-18 12:11:19,0.095s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:11:19,2018-10-18 12:11:19,0.071s,PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-18 12:11:19,2018-10-18 12:11:19,0.059s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:11:19,2018-10-18 12:11:20,0.633s,PASSED
,,,,,,
Test Cases/Smoke/TC-536,Chrome 69.0.3497.100,,2018-10-18 12:11:20,2018-10-18 12:11:32,11.449s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:11:20,2018-10-18 12:11:26,6.211s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:27,2018-10-18 12:11:27,0.244s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:27,2018-10-18 12:11:27,0.464s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:27,2018-10-18 12:11:27,0.105s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-18 12:11:27,2018-10-18 12:11:30,2.464s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:11:30,2018-10-18 12:11:30,0.031s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:30,2018-10-18 12:11:30,0.103s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:30,2018-10-18 12:11:31,0.968s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:11:31,2018-10-18 12:11:32,0.648s,PASSED
,,,,,,
Test Cases/Smoke/TC-62,Chrome 69.0.3497.100,,2018-10-18 12:11:32,2018-10-18 12:11:50,18.084s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:11:32,2018-10-18 12:11:37,5.815s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:38,2018-10-18 12:11:38,0.191s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:38,2018-10-18 12:11:38,0.215s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:38,2018-10-18 12:11:38,0.103s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:11:38,2018-10-18 12:11:40,1.611s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:40,2018-10-18 12:11:40,0.101s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:40,2018-10-18 12:11:41,1.154s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:11:41,2018-10-18 12:11:43,2.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:43,2018-10-18 12:11:43,0.081s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-18 12:11:43,2018-10-18 12:11:43,0.056s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:11:43,2018-10-18 12:11:48,5.001s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:48,2018-10-18 12:11:48,0.149s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:48,2018-10-18 12:11:48,0.128s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:48,2018-10-18 12:11:49,0.143s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:49,2018-10-18 12:11:49,0.215s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:49,2018-10-18 12:11:49,0.216s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:49,2018-10-18 12:11:49,0.071s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:11:49,2018-10-18 12:11:50,0.637s,PASSED
,,,,,,
Test Cases/Smoke/TC-68,Chrome 69.0.3497.100,,2018-10-18 12:11:50,2018-10-18 12:12:02,12.007s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:11:50,2018-10-18 12:11:56,6.736s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:57,2018-10-18 12:11:57,0.166s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:11:57,2018-10-18 12:11:57,0.168s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:11:57,2018-10-18 12:11:57,0.098s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:11:57,2018-10-18 12:12:00,3.011s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:12:00,2018-10-18 12:12:00,0.091s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:12:00,2018-10-18 12:12:01,0.936s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:12:01,2018-10-18 12:12:02,0.655s,PASSED
,,,,,,
Test Cases/Smoke/TC-86,Chrome 69.0.3497.100,,2018-10-18 12:12:02,2018-10-18 12:12:50,48.779s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:12:02,2018-10-18 12:12:16,13.868s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:12:16,2018-10-18 12:12:16,0.163s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:12:16,2018-10-18 12:12:16,0.184s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:12:16,2018-10-18 12:12:16,0.123s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-18 12:12:16,2018-10-18 12:12:18,1.928s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:12:18,2018-10-18 12:12:18,0.082s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:12:18,2018-10-18 12:12:50,31.644s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:12:50,2018-10-18 12:12:50,0.640s,PASSED
,,,,,,
Test Cases/Smoke/TC-493,Chrome 69.0.3497.100,,2018-10-18 12:12:50,2018-10-18 12:13:03,12.734s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:12:50,2018-10-18 12:12:57,6.948s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:12:58,2018-10-18 12:12:58,0.200s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:12:58,2018-10-18 12:12:58,0.204s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:12:58,2018-10-18 12:12:58,0.084s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-18 12:12:58,2018-10-18 12:13:00,1.578s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:13:00,2018-10-18 12:13:00,0.084s,PASSED
"Statement - Doctype_name = com.kms.katalon.core.testdata.TestDataFactory.findTestData(ImScanDataSource).getValue(1, 34)",Chrome 69.0.3497.100,,2018-10-18 12:13:00,2018-10-18 12:13:00,0.021s,PASSED
Statement - println(Doctype_name),Chrome 69.0.3497.100,,2018-10-18 12:13:00,2018-10-18 12:13:00,0.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:13:00,2018-10-18 12:13:03,2.743s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:13:03,2018-10-18 12:13:03,0.672s,PASSED
,,,,,,
Test Cases/Smoke/TC-532,Chrome 69.0.3497.100,,2018-10-18 12:13:03,2018-10-18 12:13:19,15.298s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:13:03,2018-10-18 12:13:09,5.969s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:13:09,2018-10-18 12:13:10,0.193s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:13:10,2018-10-18 12:13:10,0.168s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:13:10,2018-10-18 12:13:10,0.092s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:13:10,2018-10-18 12:13:12,2.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:13:12,2018-10-18 12:13:12,0.109s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:13:12,2018-10-18 12:13:13,0.692s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-18 12:13:13,2018-10-18 12:13:15,2.706s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:13:15,2018-10-18 12:13:15,0.087s,PASSED
click,Chrome 69.0.3497.100,,2018-10-18 12:13:15,2018-10-18 12:13:16,0.098s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-18 12:13:16,2018-10-18 12:13:18,2.002s,PASSED
uploadFile,Chrome 69.0.3497.100,,2018-10-18 12:13:18,2018-10-18 12:13:18,0.318s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-18 12:13:18,2018-10-18 12:13:19,0.650s,PASSED
,,,,,,
Test Cases/Smoke/TC-610,Chrome 69.0.3497.100,,2018-10-18 12:13:19,2018-10-18 12:13:47,28.143s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-18 12:13:19,2018-10-18 12:13:24,5.811s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:13:25,2018-10-18 12:13:25,0.177s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-18 12:13:25,2018-10-18 12:13:25,0.223s,PASSED
