Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 69.0.3497.100,,2018-10-12 14:51:34,2018-10-12 14:51:34,0.165s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:51:34,2018-10-12 14:51:34,0.205s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:51:34,2018-10-12 14:51:34,0.099s,PASSED
"Statement - var1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.setText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Search/Search_Inspect), com.kms.katalon.core.testdata.TestDataFactory.findTestData(ImScanDataSource).getValue(1, 19))",Chrome 69.0.3497.100,,2018-10-12 14:51:34,2018-10-12 14:52:06,31.940s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 14:52:06,2018-10-12 14:52:07,0.954s,PASSED
,,,,,,
Test Cases/Smoke/TC-123,Chrome 69.0.3497.100,,2018-10-12 14:52:07,2018-10-12 14:52:37,29.722s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 14:52:07,2018-10-12 14:52:14,6.438s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:52:14,2018-10-12 14:52:14,0.334s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:52:14,2018-10-12 14:52:14,0.328s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:52:14,2018-10-12 14:52:15,0.140s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:52:15,2018-10-12 14:52:18,3.004s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 14:52:18,2018-10-12 14:52:18,0.058s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:52:18,2018-10-12 14:52:21,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:52:21,2018-10-12 14:52:21,0.148s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:52:21,2018-10-12 14:52:36,15.003s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 14:52:36,2018-10-12 14:52:36,0.079s,PASSED
uploadFile,Chrome 69.0.3497.100,,2018-10-12 14:52:36,2018-10-12 14:52:36,0.246s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:52:36,2018-10-12 14:52:36,0.103s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 14:52:36,2018-10-12 14:52:37,0.655s,PASSED
,,,,,,
Test Cases/Smoke/TC-143_Login_ValidLogin,Chrome 69.0.3497.100,User is able to log into the application when valid credentials are passed and be directed to Home Page,2018-10-12 14:52:37,2018-10-12 14:53:16,39.275s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 14:52:37,2018-10-12 14:52:43,5.870s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:52:43,2018-10-12 14:52:43,0.264s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:52:43,2018-10-12 14:52:43,0.235s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:52:43,2018-10-12 14:52:44,0.125s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:52:44,2018-10-12 14:53:15,31.895s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 14:53:15,2018-10-12 14:53:16,0.739s,PASSED
,,,,,,
Test Cases/Smoke/TC-145_Login_InvalidLogin,Chrome 69.0.3497.100,Verify that user is able to log into the application when invalid username is passed (Username not existing in the system),2018-10-12 14:53:16,2018-10-12 14:53:26,9.724s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 14:53:16,2018-10-12 14:53:25,8.404s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:53:25,2018-10-12 14:53:25,0.163s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:53:25,2018-10-12 14:53:25,0.196s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:53:25,2018-10-12 14:53:25,0.142s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 14:53:25,2018-10-12 14:53:26,0.668s,PASSED
,,,,,,
Test Cases/Smoke/TC-164,Chrome 69.0.3497.100,,2018-10-12 14:53:26,2018-10-12 14:54:12,46.181s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 14:53:26,2018-10-12 14:53:32,5.684s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:53:32,2018-10-12 14:53:33,0.582s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:53:33,2018-10-12 14:53:33,0.251s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:53:33,2018-10-12 14:53:33,0.122s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:53:33,2018-10-12 14:53:36,3.002s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 14:53:36,2018-10-12 14:53:36,0.068s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:53:36,2018-10-12 14:53:36,0.171s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:53:36,2018-10-12 14:53:39,3.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:53:39,2018-10-12 14:53:39,0.161s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:53:39,2018-10-12 14:54:11,32.053s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 14:54:11,2018-10-12 14:54:12,0.698s,PASSED
,,,,,,
Test Cases/Smoke/TC-18_Create_New_Role,Chrome 69.0.3497.100,,2018-10-12 14:54:12,2018-10-12 14:54:24,11.449s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 14:54:12,2018-10-12 14:54:18,5.765s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:54:18,2018-10-12 14:54:18,0.260s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:54:18,2018-10-12 14:54:19,0.277s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:54:19,2018-10-12 14:54:19,0.137s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:54:19,2018-10-12 14:54:20,1.443s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 14:54:20,2018-10-12 14:54:22,2.214s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:54:22,2018-10-12 14:54:23,0.482s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 14:54:23,2018-10-12 14:54:24,0.697s,PASSED
,,,,,,
Test Cases/Smoke/TC-26,Chrome 69.0.3497.100,,2018-10-12 14:54:24,2018-10-12 14:55:33,1m - 9.254s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 14:54:24,2018-10-12 14:54:34,10.829s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:54:35,2018-10-12 14:54:35,0.245s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:54:35,2018-10-12 14:54:35,0.321s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:54:35,2018-10-12 14:54:35,0.140s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 14:54:35,2018-10-12 14:54:37,1.642s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:54:37,2018-10-12 14:54:40,3.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:54:40,2018-10-12 14:54:40,0.200s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:54:40,2018-10-12 14:54:45,5.003s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:54:45,2018-10-12 14:54:45,0.150s,PASSED
waitForAlert,Chrome 69.0.3497.100,,2018-10-12 14:54:45,2018-10-12 14:54:50,5.061s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 14:54:50,2018-10-12 14:54:50,0.149s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:54:50,2018-10-12 14:54:55,5.002s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-12 14:54:55,2018-10-12 14:54:56,0.085s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 14:54:56,2018-10-12 14:54:56,0.065s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:54:56,2018-10-12 14:54:56,0.169s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:54:56,2018-10-12 14:54:59,3.001s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 14:54:59,2018-10-12 14:54:59,0.129s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:54:59,2018-10-12 14:54:59,0.201s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 14:54:59,2018-10-12 14:54:59,0.080s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:54:59,2018-10-12 14:54:59,0.206s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 14:54:59,2018-10-12 14:55:00,0.107s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:55:00,2018-10-12 14:55:00,0.193s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 14:55:00,2018-10-12 14:55:00,0.090s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:55:00,2018-10-12 14:55:00,0.306s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:55:00,2018-10-12 14:55:00,0.175s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-12 14:55:00,2018-10-12 14:55:00,0.206s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:55:00,2018-10-12 14:55:32,31.661s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 14:55:32,2018-10-12 14:55:33,0.698s,PASSED
,,,,,,
Test Cases/Smoke/TC-356,Chrome 69.0.3497.100,,2018-10-12 14:55:33,2018-10-12 14:56:23,49.742s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 14:55:33,2018-10-12 14:55:39,6.368s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:55:39,2018-10-12 14:55:40,0.231s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:55:40,2018-10-12 14:55:40,0.231s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:55:40,2018-10-12 14:55:40,0.113s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:55:40,2018-10-12 14:55:43,3.002s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 14:55:43,2018-10-12 14:55:43,0.056s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:55:43,2018-10-12 14:55:46,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:55:46,2018-10-12 14:55:46,0.137s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:55:46,2018-10-12 14:56:01,15.003s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 14:56:01,2018-10-12 14:56:06,5.084s,PASSED
uploadFile,Chrome 69.0.3497.100,,2018-10-12 14:56:06,2018-10-12 14:56:06,0.101s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:56:06,2018-10-12 14:56:11,5.104s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:56:11,2018-10-12 14:56:21,10.002s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,,2018-10-12 14:56:21,2018-10-12 14:56:22,0.200s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:56:22,2018-10-12 14:56:22,0.244s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 14:56:22,2018-10-12 14:56:23,0.704s,PASSED
,,,,,,
Test Cases/Smoke/TC-43,Chrome 69.0.3497.100,,2018-10-12 14:56:23,2018-10-12 14:56:41,18.889s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 14:56:23,2018-10-12 14:56:29,6.262s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:56:29,2018-10-12 14:56:29,0.239s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:56:29,2018-10-12 14:56:30,0.275s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:56:30,2018-10-12 14:56:30,0.147s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:56:30,2018-10-12 14:56:32,2.003s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 14:56:32,2018-10-12 14:56:32,0.078s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:56:32,2018-10-12 14:56:32,0.107s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:56:32,2018-10-12 14:56:33,0.656s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-12 14:56:33,2018-10-12 14:56:34,1.288s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:56:34,2018-10-12 14:56:34,0.120s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:56:34,2018-10-12 14:56:34,0.148s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:56:34,2018-10-12 14:56:36,2.003s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,,2018-10-12 14:56:36,2018-10-12 14:56:36,0.266s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 14:56:36,2018-10-12 14:56:36,0.089s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 14:56:36,2018-10-12 14:56:36,0.026s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-12 14:56:36,2018-10-12 14:56:37,0.176s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,,2018-10-12 14:56:37,2018-10-12 14:56:37,0.206s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-12 14:56:37,2018-10-12 14:56:37,0.118s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-12 14:56:37,2018-10-12 14:56:37,0.131s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,,2018-10-12 14:56:37,2018-10-12 14:56:37,0.153s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:56:37,2018-10-12 14:56:37,0.112s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:56:37,2018-10-12 14:56:40,3.003s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,,2018-10-12 14:56:40,2018-10-12 14:56:41,0.365s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 14:56:41,2018-10-12 14:56:41,0.709s,PASSED
,,,,,,
Test Cases/Smoke/TC-46,Chrome 69.0.3497.100,,2018-10-12 14:56:41,2018-10-12 14:57:25,43.802s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 14:56:41,2018-10-12 14:56:48,6.473s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:56:48,2018-10-12 14:56:48,0.217s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:56:48,2018-10-12 14:56:49,0.228s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:56:49,2018-10-12 14:56:49,0.127s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 14:56:49,2018-10-12 14:56:50,1.629s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:56:50,2018-10-12 14:56:50,0.095s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:56:50,2018-10-12 14:56:51,0.681s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:56:51,2018-10-12 14:56:53,2.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:56:53,2018-10-12 14:56:53,0.082s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:56:53,2018-10-12 14:57:25,31.479s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 14:57:25,2018-10-12 14:57:25,0.673s,PASSED
,,,,,,
Test Cases/Smoke/TC-48,Chrome 69.0.3497.100,,2018-10-12 14:57:25,2018-10-12 14:58:14,49.019s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 14:57:25,2018-10-12 14:57:37,12.026s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:57:37,2018-10-12 14:57:38,0.302s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:57:38,2018-10-12 14:57:38,0.447s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:57:38,2018-10-12 14:57:38,0.099s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 14:57:38,2018-10-12 14:57:40,1.553s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:57:40,2018-10-12 14:57:40,0.120s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:57:40,2018-10-12 14:57:42,2.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:57:42,2018-10-12 14:57:42,0.125s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:57:42,2018-10-12 14:58:14,31.547s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 14:58:14,2018-10-12 14:58:14,0.678s,PASSED
,,,,,,
Test Cases/Smoke/TC-536,Chrome 69.0.3497.100,,2018-10-12 14:58:14,2018-10-12 14:59:03,48.539s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 14:58:14,2018-10-12 14:58:26,11.275s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:58:26,2018-10-12 14:58:26,0.214s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:58:26,2018-10-12 14:58:26,0.225s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:58:26,2018-10-12 14:58:26,0.126s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 14:58:26,2018-10-12 14:58:28,1.487s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 14:58:28,2018-10-12 14:58:28,0.033s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:58:28,2018-10-12 14:58:28,0.097s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:58:28,2018-10-12 14:58:29,0.607s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:58:29,2018-10-12 14:58:29,0.053s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:58:29,2018-10-12 14:58:31,2.002s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 14:58:31,2018-10-12 14:58:31,0.063s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:58:31,2018-10-12 14:59:02,31.521s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 14:59:02,2018-10-12 14:59:03,0.671s,PASSED
,,,,,,
Test Cases/Smoke/TC-62,Chrome 69.0.3497.100,,2018-10-12 14:59:03,2018-10-12 14:59:47,43.799s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 14:59:03,2018-10-12 14:59:09,6.315s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:59:09,2018-10-12 14:59:10,0.207s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:59:10,2018-10-12 14:59:10,0.219s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:59:10,2018-10-12 14:59:10,0.125s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 14:59:10,2018-10-12 14:59:11,1.474s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:59:11,2018-10-12 14:59:12,0.131s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:59:12,2018-10-12 14:59:12,0.721s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 14:59:12,2018-10-12 14:59:14,2.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:59:14,2018-10-12 14:59:46,31.705s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 14:59:46,2018-10-12 14:59:47,0.653s,PASSED
,,,,,,
Test Cases/Smoke/TC-68,Chrome 69.0.3497.100,,2018-10-12 14:59:47,2018-10-12 15:00:27,40.822s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 14:59:47,2018-10-12 14:59:52,5.433s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:59:52,2018-10-12 14:59:52,0.207s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 14:59:52,2018-10-12 14:59:53,0.257s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:59:53,2018-10-12 14:59:53,0.136s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 14:59:53,2018-10-12 14:59:54,1.420s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:59:54,2018-10-12 14:59:54,0.109s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 14:59:54,2018-10-12 14:59:55,0.710s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-12 14:59:55,2018-10-12 15:00:27,31.773s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:00:27,2018-10-12 15:00:27,0.659s,PASSED
,,,,,,
Test Cases/Smoke/TC-86,Chrome 69.0.3497.100,,2018-10-12 15:00:27,2018-10-12 15:01:08,40.073s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:00:28,2018-10-12 15:00:33,5.168s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:00:33,2018-10-12 15:00:33,0.189s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:00:33,2018-10-12 15:00:33,0.253s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:00:33,2018-10-12 15:00:33,0.114s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-12 15:00:33,2018-10-12 15:00:35,1.380s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:00:35,2018-10-12 15:00:35,0.120s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:00:35,2018-10-12 15:00:35,0.637s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:00:35,2018-10-12 15:01:07,31.419s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-12 15:01:07,2018-10-12 15:01:08,0.678s,PASSED
,,,,,,
Test Cases/Smoke/TC-493,Chrome 69.0.3497.100,,2018-10-12 15:01:08,2018-10-12 15:01:19,11.118s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-12 15:01:08,2018-10-12 15:01:13,5.424s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:01:13,2018-10-12 15:01:13,0.193s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-12 15:01:13,2018-10-12 15:01:13,0.188s,PASSED
click,Chrome 69.0.3497.100,,2018-10-12 15:01:13,2018-10-12 15:01:14,0.124s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-12 15:01:14,2018-10-12 15:01:15,1.420s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-12 15:01:15,2018-10-12 15:01:18,3.002s,PASSED
