Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForAlert,Chrome 65.0.3325.181,,2018-04-10 10:54:17,2018-04-10 10:54:19,2.056s,PASSED
verifyElementVisible,Chrome 65.0.3325.181,,2018-04-10 10:54:19,2018-04-10 10:54:19,0.081s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:54:19,2018-04-10 10:54:20,0.162s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:54:20,2018-04-10 10:54:20,0.154s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:54:20,2018-04-10 10:54:20,0.095s,PASSED
"Statement - var1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.setText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Object Repository/Search/Search_Inspect), ""Law50"")",Chrome 65.0.3325.181,,2018-04-10 10:54:20,2018-04-10 10:54:20,0.177s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-10 10:54:20,2018-04-10 10:54:26,5.834s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-10 10:54:26,2018-04-10 10:54:26,0.001s,PASSED
,,,,,,
Test Cases/Smoke/TC-143_Login_ValidLogin,Chrome 65.0.3325.181,User is able to log into the application when valid credentials are passed and be directed to Home Page,2018-04-10 10:54:26,2018-04-10 10:54:32,6.036s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-10 10:54:26,2018-04-10 10:54:31,4.749s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:54:31,2018-04-10 10:54:31,0.155s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:54:31,2018-04-10 10:54:31,0.264s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:54:31,2018-04-10 10:54:31,0.107s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:54:31,2018-04-10 10:54:32,0.619s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-10 10:54:32,2018-04-10 10:54:32,0.001s,PASSED
,,,,,,
Test Cases/Smoke/TC-145_Login_InvalidLogin,Chrome 65.0.3325.181,Verify that user is able to log into the application when invalid username is passed (Username not existing in the system),2018-04-10 10:54:32,2018-04-10 10:54:37,5.241s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-10 10:54:32,2018-04-10 10:54:36,4.646s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:54:37,2018-04-10 10:54:37,0.179s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:54:37,2018-04-10 10:54:37,0.193s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:54:37,2018-04-10 10:54:37,0.101s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-10 10:54:37,2018-04-10 10:54:37,0.000s,PASSED
,,,,,,
Test Cases/Smoke/TC-26,Chrome 65.0.3325.181,,2018-04-10 10:54:37,2018-04-10 10:55:04,27.070s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-10 10:54:37,2018-04-10 10:54:42,4.787s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:54:42,2018-04-10 10:54:42,0.217s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:54:42,2018-04-10 10:54:42,0.204s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:54:42,2018-04-10 10:54:43,0.131s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-10 10:54:43,2018-04-10 10:54:43,0.555s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-10 10:54:43,2018-04-10 10:54:46,3.002s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:54:46,2018-04-10 10:54:46,0.129s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:54:46,2018-04-10 10:54:47,0.616s,PASSED
waitForAlert,Chrome 65.0.3325.181,,2018-04-10 10:54:47,2018-04-10 10:54:52,5.076s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-10 10:54:52,2018-04-10 10:54:52,0.105s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-10 10:54:52,2018-04-10 10:54:57,5.001s,PASSED
waitForElementVisible,Chrome 65.0.3325.181,,2018-04-10 10:54:57,2018-04-10 10:54:57,0.052s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-10 10:54:57,2018-04-10 10:54:57,0.074s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:54:57,2018-04-10 10:54:57,0.180s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-10 10:54:57,2018-04-10 10:55:00,3.003s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-10 10:55:00,2018-04-10 10:55:01,0.124s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:01,2018-04-10 10:55:01,0.113s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-10 10:55:01,2018-04-10 10:55:01,0.069s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:01,2018-04-10 10:55:01,0.108s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-10 10:55:01,2018-04-10 10:55:01,0.070s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:01,2018-04-10 10:55:01,0.107s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-10 10:55:01,2018-04-10 10:55:01,0.072s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:01,2018-04-10 10:55:01,0.187s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:01,2018-04-10 10:55:01,0.123s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2018-04-10 10:55:01,2018-04-10 10:55:02,0.210s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:02,2018-04-10 10:55:02,0.118s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:02,2018-04-10 10:55:02,0.131s,PASSED
scrollToElement,Chrome 65.0.3325.181,,2018-04-10 10:55:02,2018-04-10 10:55:02,0.047s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:02,2018-04-10 10:55:02,0.088s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-10 10:55:02,2018-04-10 10:55:04,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:04,2018-04-10 10:55:04,0.125s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:04,2018-04-10 10:55:04,0.072s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-10 10:55:04,2018-04-10 10:55:04,0.000s,PASSED
,,,,,,
Test Cases/Smoke/TC-46,Chrome 65.0.3325.181,,2018-04-10 10:55:04,2018-04-10 10:55:27,22.859s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-10 10:55:04,2018-04-10 10:55:19,14.341s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:19,2018-04-10 10:55:19,0.836s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:19,2018-04-10 10:55:20,0.222s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:20,2018-04-10 10:55:20,0.117s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:20,2018-04-10 10:55:21,0.687s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:21,2018-04-10 10:55:21,0.659s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-10 10:55:21,2018-04-10 10:55:23,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:23,2018-04-10 10:55:23,0.110s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:23,2018-04-10 10:55:24,0.247s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-10 10:55:24,2018-04-10 10:55:24,0.080s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-10 10:55:24,2018-04-10 10:55:27,3.002s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:27,2018-04-10 10:55:27,0.212s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:27,2018-04-10 10:55:27,0.116s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:27,2018-04-10 10:55:27,0.075s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-10 10:55:27,2018-04-10 10:55:27,0.000s,PASSED
,,,,,,
Test Cases/Smoke/TC-86,Chrome 65.0.3325.181,,2018-04-10 10:55:27,2018-04-10 10:55:38,11.036s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-10 10:55:27,2018-04-10 10:55:32,4.756s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:32,2018-04-10 10:55:32,0.218s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:32,2018-04-10 10:55:32,0.186s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:32,2018-04-10 10:55:32,0.123s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:32,2018-04-10 10:55:33,0.641s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:33,2018-04-10 10:55:33,0.148s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:33,2018-04-10 10:55:34,0.648s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-10 10:55:34,2018-04-10 10:55:34,0.073s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-10 10:55:34,2018-04-10 10:55:37,3.003s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:37,2018-04-10 10:55:37,0.181s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:37,2018-04-10 10:55:37,0.158s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:37,2018-04-10 10:55:38,0.217s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:38,2018-04-10 10:55:38,0.146s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:38,2018-04-10 10:55:38,0.179s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:38,2018-04-10 10:55:38,0.115s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:38,2018-04-10 10:55:38,0.101s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-10 10:55:38,2018-04-10 10:55:38,0.001s,PASSED
,,,,,,
Test Cases/Smoke/TC-91,Chrome 65.0.3325.181,,2018-04-10 10:55:38,2018-04-10 10:56:00,21.611s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-10 10:55:38,2018-04-10 10:55:43,4.813s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:43,2018-04-10 10:55:43,0.153s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:43,2018-04-10 10:55:43,0.193s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:43,2018-04-10 10:55:43,0.125s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:43,2018-04-10 10:55:44,0.664s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:44,2018-04-10 10:55:44,0.122s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:44,2018-04-10 10:55:44,0.172s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-10 10:55:44,2018-04-10 10:55:45,0.060s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-10 10:55:45,2018-04-10 10:55:48,3.003s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:48,2018-04-10 10:55:48,0.171s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:48,2018-04-10 10:55:48,0.099s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:48,2018-04-10 10:55:48,0.114s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:48,2018-04-10 10:55:48,0.184s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:48,2018-04-10 10:55:48,0.248s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:48,2018-04-10 10:55:48,0.148s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:48,2018-04-10 10:55:49,0.126s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-10 10:55:49,2018-04-10 10:55:54,5.002s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:54,2018-04-10 10:55:54,0.112s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-10 10:55:54,2018-04-10 10:55:54,0.053s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-10 10:55:54,2018-04-10 10:55:57,3.001s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:57,2018-04-10 10:55:57,0.131s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:57,2018-04-10 10:55:57,0.105s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:57,2018-04-10 10:55:57,0.116s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:57,2018-04-10 10:55:57,0.075s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:57,2018-04-10 10:55:57,0.158s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-10 10:55:57,2018-04-10 10:55:57,0.088s,PASSED
click,Chrome 65.0.3325.181,,2018-04-10 10:55:57,2018-04-10 10:55:58,0.066s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-10 10:55:58,2018-04-10 10:56:00,2.001s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-10 10:56:00,2018-04-10 10:56:00,0.130s,PASSED
Statement - Try,Chrome 65.0.3325.181,,2018-04-10 10:56:00,2018-04-10 10:56:00,0.030s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-10 10:56:00,2018-04-10 10:56:00,0.000s,PASSED
