Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 69.0.3497.100,,2018-10-19 17:09:48,2018-10-19 17:10:03,15.002s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:10:03,2018-10-19 17:10:03,0.151s,PASSED
uploadFile,Chrome 69.0.3497.100,,2018-10-19 17:10:03,2018-10-19 17:10:04,0.181s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:10:04,2018-10-19 17:10:04,0.187s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:10:04,2018-10-19 17:10:05,0.847s,PASSED
,,,,,,
Test Cases/Smoke/TC-143_Login_ValidLogin,Chrome 69.0.3497.100,User is able to log into the application when valid credentials are passed and be directed to Home Page,2018-10-19 17:10:05,2018-10-19 17:10:14,9.226s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:10:05,2018-10-19 17:10:12,7.154s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:10:12,2018-10-19 17:10:13,0.424s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:10:13,2018-10-19 17:10:13,0.350s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:10:13,2018-10-19 17:10:13,0.162s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:10:13,2018-10-19 17:10:14,0.791s,PASSED
,,,,,,
Test Cases/Smoke/TC-145_Login_InvalidLogin,Chrome 69.0.3497.100,Verify that user is able to log into the application when invalid username is passed (Username not existing in the system),2018-10-19 17:10:14,2018-10-19 17:10:24,9.842s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:10:14,2018-10-19 17:10:22,7.938s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:10:22,2018-10-19 17:10:22,0.253s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:10:22,2018-10-19 17:10:23,0.325s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:10:23,2018-10-19 17:10:23,0.200s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:10:23,2018-10-19 17:10:24,0.807s,PASSED
,,,,,,
Test Cases/Smoke/TC-164,Chrome 69.0.3497.100,,2018-10-19 17:10:24,2018-10-19 17:10:49,25.614s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:10:24,2018-10-19 17:10:35,10.884s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:10:35,2018-10-19 17:10:36,0.504s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:10:36,2018-10-19 17:10:36,0.375s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:10:36,2018-10-19 17:10:36,0.166s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:10:36,2018-10-19 17:10:39,3.002s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-19 17:10:39,2018-10-19 17:10:39,0.080s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:10:39,2018-10-19 17:10:40,0.184s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:10:40,2018-10-19 17:10:43,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:10:43,2018-10-19 17:10:43,0.167s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:10:43,2018-10-19 17:10:44,0.957s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:10:44,2018-10-19 17:10:44,0.250s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:10:44,2018-10-19 17:10:47,3.004s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:10:47,2018-10-19 17:10:47,0.449s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:10:47,2018-10-19 17:10:48,0.422s,PASSED
switchToFrame,Chrome 69.0.3497.100,,2018-10-19 17:10:48,2018-10-19 17:10:48,0.179s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:10:48,2018-10-19 17:10:48,0.191s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:10:48,2018-10-19 17:10:48,0.248s,PASSED
switchToDefaultContent,Chrome 69.0.3497.100,,2018-10-19 17:10:48,2018-10-19 17:10:48,0.040s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:10:48,2018-10-19 17:10:49,0.202s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:10:49,2018-10-19 17:10:49,0.773s,PASSED
,,,,,,
Test Cases/Smoke/TC-18_Create_New_Role,Chrome 69.0.3497.100,,2018-10-19 17:10:49,2018-10-19 17:11:02,12.935s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:10:49,2018-10-19 17:10:56,7.054s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:10:57,2018-10-19 17:10:57,0.399s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:10:57,2018-10-19 17:10:58,0.414s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:10:58,2018-10-19 17:10:58,0.299s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:10:58,2018-10-19 17:11:00,2.053s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-19 17:11:00,2018-10-19 17:11:01,0.831s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:11:01,2018-10-19 17:11:01,0.578s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:11:01,2018-10-19 17:11:02,0.916s,PASSED
,,,,,,
Test Cases/Smoke/TC-26,Chrome 69.0.3497.100,,2018-10-19 17:11:02,2018-10-19 17:12:19,1m - 16.241s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:11:02,2018-10-19 17:11:18,15.280s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:11:18,2018-10-19 17:11:18,0.559s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:11:18,2018-10-19 17:11:19,0.405s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:11:19,2018-10-19 17:11:19,0.192s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-19 17:11:19,2018-10-19 17:11:22,2.992s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:11:22,2018-10-19 17:11:25,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:11:25,2018-10-19 17:11:25,0.211s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:11:25,2018-10-19 17:11:30,5.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:11:30,2018-10-19 17:11:30,0.135s,PASSED
waitForAlert,Chrome 69.0.3497.100,,2018-10-19 17:11:30,2018-10-19 17:11:35,5.053s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:11:35,2018-10-19 17:11:36,0.096s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:11:36,2018-10-19 17:11:41,5.003s,PASSED
waitForElementVisible,Chrome 69.0.3497.100,,2018-10-19 17:11:41,2018-10-19 17:11:41,0.125s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:11:41,2018-10-19 17:11:41,0.132s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:11:41,2018-10-19 17:11:41,0.325s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:11:41,2018-10-19 17:11:44,3.002s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:11:44,2018-10-19 17:11:44,0.127s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:11:44,2018-10-19 17:11:45,0.253s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:11:45,2018-10-19 17:11:45,0.109s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:11:45,2018-10-19 17:11:45,0.195s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:11:45,2018-10-19 17:11:45,0.117s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:11:45,2018-10-19 17:11:45,0.184s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:11:45,2018-10-19 17:11:45,0.110s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:11:45,2018-10-19 17:11:46,0.427s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:11:46,2018-10-19 17:11:46,0.186s,PASSED
selectOptionByValue,Chrome 69.0.3497.100,,2018-10-19 17:11:46,2018-10-19 17:11:46,0.408s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:11:46,2018-10-19 17:11:47,0.265s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:11:47,2018-10-19 17:11:47,0.161s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-19 17:11:47,2018-10-19 17:12:18,31.033s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:12:18,2018-10-19 17:12:19,0.839s,PASSED
,,,,,,
Test Cases/Smoke/TC-356,Chrome 69.0.3497.100,,2018-10-19 17:12:19,2018-10-19 17:13:00,41.651s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:12:19,2018-10-19 17:12:26,7.361s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:12:26,2018-10-19 17:12:27,0.341s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:12:27,2018-10-19 17:12:27,0.330s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:12:27,2018-10-19 17:12:27,0.149s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:12:27,2018-10-19 17:12:30,3.002s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-19 17:12:30,2018-10-19 17:12:30,0.033s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:12:30,2018-10-19 17:12:33,3.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:12:33,2018-10-19 17:12:33,0.147s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:12:33,2018-10-19 17:12:48,15.002s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:12:48,2018-10-19 17:12:48,0.068s,PASSED
uploadFile,Chrome 69.0.3497.100,,2018-10-19 17:12:48,2018-10-19 17:12:48,0.088s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:12:48,2018-10-19 17:12:49,0.123s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:12:49,2018-10-19 17:12:59,10.003s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,,2018-10-19 17:12:59,2018-10-19 17:12:59,0.232s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:12:59,2018-10-19 17:12:59,0.285s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:12:59,2018-10-19 17:13:00,1.159s,PASSED
,,,,,,
Test Cases/Smoke/TC-43,Chrome 69.0.3497.100,,2018-10-19 17:13:00,2018-10-19 17:13:29,28.436s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:13:00,2018-10-19 17:13:13,12.943s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:13:14,2018-10-19 17:13:14,0.376s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:13:14,2018-10-19 17:13:15,1.389s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:13:15,2018-10-19 17:13:16,0.415s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:13:16,2018-10-19 17:13:18,2.003s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-19 17:13:18,2018-10-19 17:13:20,2.613s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:13:20,2018-10-19 17:13:21,0.145s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:13:21,2018-10-19 17:13:21,0.830s,PASSED
sendKeys,Chrome 69.0.3497.100,,2018-10-19 17:13:21,2018-10-19 17:13:25,3.418s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:13:25,2018-10-19 17:13:25,0.276s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:13:25,2018-10-19 17:13:25,0.194s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:13:25,2018-10-19 17:13:27,2.003s,PASSED
selectOptionByIndex,Chrome 69.0.3497.100,,2018-10-19 17:13:27,2018-10-19 17:13:28,0.562s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:13:28,2018-10-19 17:13:29,0.863s,PASSED
,,,,,,
Test Cases/Smoke/TC-46,Chrome 69.0.3497.100,,2018-10-19 17:13:29,2018-10-19 17:13:56,27.179s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:13:29,2018-10-19 17:13:47,17.847s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:13:47,2018-10-19 17:13:47,0.366s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:13:47,2018-10-19 17:13:48,0.403s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:13:48,2018-10-19 17:13:48,0.134s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-19 17:13:48,2018-10-19 17:13:51,3.488s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:13:51,2018-10-19 17:13:51,0.170s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:13:51,2018-10-19 17:13:52,0.824s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:13:52,2018-10-19 17:13:54,2.002s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:13:54,2018-10-19 17:13:54,0.055s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:13:54,2018-10-19 17:13:55,0.626s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:13:55,2018-10-19 17:13:56,0.895s,PASSED
,,,,,,
Test Cases/Smoke/TC-48,Chrome 69.0.3497.100,,2018-10-19 17:13:56,2018-10-19 17:14:16,20.067s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:13:56,2018-10-19 17:14:06,10.214s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:14:06,2018-10-19 17:14:07,0.585s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:14:07,2018-10-19 17:14:07,0.320s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:14:07,2018-10-19 17:14:08,0.247s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-19 17:14:08,2018-10-19 17:14:12,4.322s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:14:12,2018-10-19 17:14:12,0.119s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:14:12,2018-10-19 17:14:14,2.001s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:14:14,2018-10-19 17:14:14,0.151s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:14:14,2018-10-19 17:14:15,0.898s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:14:15,2018-10-19 17:14:16,0.794s,PASSED
,,,,,,
Test Cases/Smoke/TC-536,Chrome 69.0.3497.100,,2018-10-19 17:14:16,2018-10-19 17:14:38,21.849s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:14:16,2018-10-19 17:14:30,14.267s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:14:31,2018-10-19 17:14:31,0.423s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:14:31,2018-10-19 17:14:32,0.418s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:14:32,2018-10-19 17:14:32,0.128s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-19 17:14:32,2018-10-19 17:14:36,3.909s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-19 17:14:36,2018-10-19 17:14:36,0.084s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:14:36,2018-10-19 17:14:36,0.165s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:14:36,2018-10-19 17:14:37,1.063s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:14:37,2018-10-19 17:14:38,0.895s,PASSED
,,,,,,
Test Cases/Smoke/TC-62,Chrome 69.0.3497.100,,2018-10-19 17:14:38,2018-10-19 17:14:58,20.119s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:14:38,2018-10-19 17:14:51,13.586s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:14:52,2018-10-19 17:14:52,0.390s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:14:52,2018-10-19 17:14:52,0.316s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:14:52,2018-10-19 17:14:53,0.123s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-19 17:14:53,2018-10-19 17:14:55,2.582s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:14:55,2018-10-19 17:14:55,0.172s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:14:55,2018-10-19 17:14:57,1.550s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:14:57,2018-10-19 17:14:58,1.016s,PASSED
,,,,,,
Test Cases/Smoke/TC-68,Chrome 69.0.3497.100,,2018-10-19 17:14:58,2018-10-19 17:15:24,26.494s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:14:58,2018-10-19 17:15:11,12.665s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:15:11,2018-10-19 17:15:11,0.295s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:15:11,2018-10-19 17:15:12,0.446s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:15:12,2018-10-19 17:15:12,0.151s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-19 17:15:12,2018-10-19 17:15:15,3.384s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:15:15,2018-10-19 17:15:16,0.386s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:15:16,2018-10-19 17:15:17,1.209s,PASSED
focus,Chrome 69.0.3497.100,,2018-10-19 17:15:17,2018-10-19 17:15:18,1.098s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:15:18,2018-10-19 17:15:18,0.358s,PASSED
delay,Chrome 69.0.3497.100,,2018-10-19 17:15:18,2018-10-19 17:15:21,3.004s,PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-10-19 17:15:21,2018-10-19 17:15:23,1.314s,FAILED
Statement - Catch (Exception e),Chrome 69.0.3497.100,,2018-10-19 17:15:23,2018-10-19 17:15:23,0.001s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:15:23,2018-10-19 17:15:24,1.825s,PASSED
,,,,,,
Test Cases/Smoke/TC-86,Chrome 69.0.3497.100,,2018-10-19 17:15:24,2018-10-19 17:16:27,1m - 2.479s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:15:25,2018-10-19 17:15:44,19.070s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:15:44,2018-10-19 17:15:44,0.254s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:15:44,2018-10-19 17:15:45,0.359s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:15:45,2018-10-19 17:15:45,0.112s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-10-19 17:15:45,2018-10-19 17:15:54,9.476s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:15:54,2018-10-19 17:15:54,0.298s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:15:54,2018-10-19 17:16:26,31.659s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 69.0.3497.100,,2018-10-19 17:16:26,2018-10-19 17:16:27,0.831s,PASSED
,,,,,,
Test Cases/Smoke/TC-493,Chrome 69.0.3497.100,,2018-10-19 17:16:27,2018-10-19 17:16:51,23.721s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 69.0.3497.100,,2018-10-19 17:16:27,2018-10-19 17:16:35,8.385s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:16:36,2018-10-19 17:16:36,0.485s,PASSED
setText,Chrome 69.0.3497.100,,2018-10-19 17:16:36,2018-10-19 17:16:37,0.531s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:16:37,2018-10-19 17:16:37,0.183s,PASSED
verifyElementPresent,Chrome 69.0.3497.100,,2018-10-19 17:16:37,2018-10-19 17:16:42,5.498s,PASSED
click,Chrome 69.0.3497.100,,2018-10-19 17:16:42,2018-10-19 17:16:43,0.611s,PASSED
"Statement - Doctype_name = com.kms.katalon.core.testdata.TestDataFactory.findTestData(ImScanDataSource).getValue(1, 34)",Chrome 69.0.3497.100,,2018-10-19 17:16:43,2018-10-19 17:16:43,0.024s,PASSED
Statement - println(Doctype_name),Chrome 69.0.3497.100,,2018-10-19 17:16:43,2018-10-19 17:16:43,0.075s,PASSED
