Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 65.0.3325.181,,2018-04-25 17:04:41,2018-04-25 17:04:41,0.083s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:04:41,2018-04-25 17:04:41,0.095s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-25 17:04:41,2018-04-25 17:04:42,0.593s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-25 17:04:42,2018-04-25 17:04:42,0.000s,PASSED
,,,,,,
Test Cases/Smoke/TC-62,Chrome 65.0.3325.181,,2018-04-25 17:04:42,2018-04-25 17:04:56,14.136s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-25 17:04:42,2018-04-25 17:04:50,7.579s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:04:50,2018-04-25 17:04:50,0.239s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:04:50,2018-04-25 17:04:50,0.243s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:04:50,2018-04-25 17:04:50,0.086s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:04:50,2018-04-25 17:04:52,1.406s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:04:52,2018-04-25 17:04:53,0.766s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-25 17:04:53,2018-04-25 17:04:55,2.003s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:04:55,2018-04-25 17:04:55,0.110s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-25 17:04:55,2018-04-25 17:04:55,0.072s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:04:55,2018-04-25 17:04:55,0.342s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:04:55,2018-04-25 17:04:55,0.229s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:04:55,2018-04-25 17:04:56,0.181s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:04:56,2018-04-25 17:04:56,0.173s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:04:56,2018-04-25 17:04:56,0.261s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:04:56,2018-04-25 17:04:56,0.143s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-25 17:04:56,2018-04-25 17:04:56,0.001s,PASSED
,,,,,,
Test Cases/Smoke/TC-86,Chrome 65.0.3325.181,,2018-04-25 17:04:56,2018-04-25 17:05:12,15.888s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-25 17:04:56,2018-04-25 17:05:04,7.483s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:05:04,2018-04-25 17:05:04,0.174s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:05:04,2018-04-25 17:05:04,0.181s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:05:04,2018-04-25 17:05:04,0.102s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:05:04,2018-04-25 17:05:06,1.440s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:05:06,2018-04-25 17:05:06,0.696s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:05:06,2018-04-25 17:05:08,1.629s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-25 17:05:08,2018-04-25 17:05:08,0.074s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-25 17:05:08,2018-04-25 17:05:11,3.003s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:05:11,2018-04-25 17:05:11,0.174s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:05:11,2018-04-25 17:05:11,0.183s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:05:11,2018-04-25 17:05:12,0.126s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:05:12,2018-04-25 17:05:12,0.119s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:05:12,2018-04-25 17:05:12,0.132s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:05:12,2018-04-25 17:05:12,0.131s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:05:12,2018-04-25 17:05:12,0.108s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-25 17:05:12,2018-04-25 17:05:12,0.001s,PASSED
,,,,,,
Test Cases/Smoke/TC-68,Chrome 65.0.3325.181,,2018-04-25 17:05:12,2018-04-25 17:05:33,21.214s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-25 17:05:12,2018-04-25 17:05:18,6.256s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:05:18,2018-04-25 17:05:19,0.144s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:05:19,2018-04-25 17:05:19,0.175s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:05:19,2018-04-25 17:05:19,0.104s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:05:19,2018-04-25 17:05:25,6.429s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:05:25,2018-04-25 17:05:29,4.183s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-25 17:05:29,2018-04-25 17:05:30,0.588s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:05:30,2018-04-25 17:05:30,0.055s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-25 17:05:30,2018-04-25 17:05:33,3.003s,PASSED
Statement - Try,Chrome 65.0.3325.181,,2018-04-25 17:05:33,2018-04-25 17:05:33,0.165s,PASSED
Statement - Catch (Exception e),Chrome 65.0.3325.181,,2018-04-25 17:05:33,2018-04-25 17:05:33,0.001s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-25 17:05:33,2018-04-25 17:05:33,0.001s,PASSED
,,,,,,
Test Cases/Smoke/TC-164,Chrome 65.0.3325.181,,2018-04-25 17:05:33,2018-04-25 17:06:03,29.475s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-25 17:05:33,2018-04-25 17:05:49,16.240s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:05:50,2018-04-25 17:05:50,0.169s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:05:50,2018-04-25 17:05:50,0.302s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:05:50,2018-04-25 17:05:50,0.101s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-25 17:05:50,2018-04-25 17:05:53,3.002s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:05:53,2018-04-25 17:05:53,0.120s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-25 17:05:53,2018-04-25 17:05:56,3.003s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:05:56,2018-04-25 17:05:56,0.141s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:05:56,2018-04-25 17:05:59,2.274s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-25 17:05:59,2018-04-25 17:05:59,0.080s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-25 17:05:59,2018-04-25 17:06:02,3.001s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:06:02,2018-04-25 17:06:02,0.267s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:06:02,2018-04-25 17:06:02,0.212s,PASSED
switchToFrame,Chrome 65.0.3325.181,,2018-04-25 17:06:02,2018-04-25 17:06:02,0.051s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-25 17:06:02,2018-04-25 17:06:02,0.089s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:06:02,2018-04-25 17:06:03,0.135s,PASSED
switchToDefaultContent,Chrome 65.0.3325.181,,2018-04-25 17:06:03,2018-04-25 17:06:03,0.036s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:06:03,2018-04-25 17:06:03,0.082s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-25 17:06:03,2018-04-25 17:06:03,0.000s,PASSED
,,,,,,
Test Cases/Smoke/TC-143_Login_ValidLogin,Chrome 65.0.3325.181,User is able to log into the application when valid credentials are passed and be directed to Home Page,2018-04-25 17:06:03,2018-04-25 17:06:11,8.534s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-25 17:06:03,2018-04-25 17:06:09,6.376s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:06:09,2018-04-25 17:06:09,0.311s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:06:09,2018-04-25 17:06:10,0.251s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:06:10,2018-04-25 17:06:10,0.096s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:06:10,2018-04-25 17:06:11,1.385s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-25 17:06:11,2018-04-25 17:06:11,0.001s,PASSED
,,,,,,
Test Cases/Smoke/TC-145_Login_InvalidLogin,Chrome 65.0.3325.181,Verify that user is able to log into the application when invalid username is passed (Username not existing in the system),2018-04-25 17:06:11,2018-04-25 17:06:18,6.825s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-25 17:06:11,2018-04-25 17:06:17,6.251s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:06:18,2018-04-25 17:06:18,0.145s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-25 17:06:18,2018-04-25 17:06:18,0.197s,PASSED
click,Chrome 65.0.3325.181,,2018-04-25 17:06:18,2018-04-25 17:06:18,0.143s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-25 17:06:18,2018-04-25 17:06:18,0.001s,PASSED
