Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
focus,Chrome 65.0.3325.181,,2018-04-11 09:52:25,2018-04-11 09:52:25,0.139s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-11 09:52:25,2018-04-11 09:52:30,5.004s,PASSED
waitForElementVisible,Chrome 65.0.3325.181,,2018-04-11 09:52:30,2018-04-11 09:52:30,0.120s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-11 09:52:30,2018-04-11 09:52:31,0.072s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:52:31,2018-04-11 09:52:31,0.173s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-11 09:52:31,2018-04-11 09:52:34,3.003s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-11 09:52:34,2018-04-11 09:52:34,0.143s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:52:34,2018-04-11 09:52:34,0.118s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-11 09:52:34,2018-04-11 09:52:34,0.076s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:52:34,2018-04-11 09:52:34,0.125s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-11 09:52:34,2018-04-11 09:52:34,0.097s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:52:34,2018-04-11 09:52:34,0.137s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-11 09:52:34,2018-04-11 09:52:34,0.074s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:52:34,2018-04-11 09:52:35,0.227s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:35,2018-04-11 09:52:35,0.153s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2018-04-11 09:52:35,2018-04-11 09:52:35,0.188s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:35,2018-04-11 09:52:35,0.091s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:35,2018-04-11 09:52:35,0.120s,PASSED
scrollToElement,Chrome 65.0.3325.181,,2018-04-11 09:52:35,2018-04-11 09:52:35,0.060s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:35,2018-04-11 09:52:35,0.091s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-11 09:52:35,2018-04-11 09:52:37,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:37,2018-04-11 09:52:38,0.129s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:38,2018-04-11 09:52:38,0.102s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-11 09:52:38,2018-04-11 09:52:38,0.000s,PASSED
,,,,,,
Test Cases/Smoke/TC-46,Chrome 65.0.3325.181,,2018-04-11 09:52:38,2018-04-11 09:52:51,13.797s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-11 09:52:38,2018-04-11 09:52:43,4.908s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:52:43,2018-04-11 09:52:44,1.040s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-11 09:52:44,2018-04-11 09:52:44,0.292s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:44,2018-04-11 09:52:44,0.135s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:44,2018-04-11 09:52:45,0.509s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:45,2018-04-11 09:52:46,0.641s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-11 09:52:46,2018-04-11 09:52:48,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-04-11 09:52:48,2018-04-11 09:52:48,0.110s,PASSED
