Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 66.0.3359.139,,2018-05-08 10:56:47,2018-05-08 10:56:47,0.266s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:56:47,2018-05-08 10:56:47,0.186s,PASSED
switchToFrame,Chrome 66.0.3359.139,,2018-05-08 10:56:47,2018-05-08 10:56:48,0.080s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:56:48,2018-05-08 10:56:48,0.151s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:56:48,2018-05-08 10:56:48,0.159s,PASSED
switchToDefaultContent,Chrome 66.0.3359.139,,2018-05-08 10:56:48,2018-05-08 10:56:48,0.029s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:56:48,2018-05-08 10:56:48,0.129s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 66.0.3359.139,,2018-05-08 10:56:48,2018-05-08 10:56:49,0.664s,PASSED
,,,,,,
Test Cases/Smoke/TC-18_Create_New_Role,Chrome 66.0.3359.139,,2018-05-08 10:56:49,2018-05-08 10:57:01,11.893s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 66.0.3359.139,,2018-05-08 10:56:49,2018-05-08 10:56:55,6.525s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:56:55,2018-05-08 10:56:56,0.328s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:56:56,2018-05-08 10:56:56,0.303s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:56:56,2018-05-08 10:56:56,0.093s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:56:56,2018-05-08 10:56:58,1.484s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-08 10:56:58,2018-05-08 10:56:58,0.578s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:56:58,2018-05-08 10:56:58,0.075s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-08 10:56:58,2018-05-08 10:56:58,0.031s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:56:58,2018-05-08 10:56:59,0.561s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:56:59,2018-05-08 10:56:59,0.065s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:56:59,2018-05-08 10:56:59,0.204s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:56:59,2018-05-08 10:56:59,0.143s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:56:59,2018-05-08 10:56:59,0.155s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:56:59,2018-05-08 10:57:00,0.100s,PASSED
waitForPageLoad,Chrome 66.0.3359.139,,2018-05-08 10:57:00,2018-05-08 10:57:00,0.068s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:57:00,2018-05-08 10:57:00,0.305s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 66.0.3359.139,,2018-05-08 10:57:00,2018-05-08 10:57:01,0.659s,PASSED
,,,,,,
Test Cases/Smoke/TC-26,Chrome 66.0.3359.139,,2018-05-08 10:57:01,2018-05-08 10:57:33,32.586s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 66.0.3359.139,,2018-05-08 10:57:01,2018-05-08 10:57:07,6.563s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:57:07,2018-05-08 10:57:08,0.178s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:57:08,2018-05-08 10:57:08,0.231s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:57:08,2018-05-08 10:57:08,0.123s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-08 10:57:08,2018-05-08 10:57:09,1.465s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:57:09,2018-05-08 10:57:12,3.003s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:57:12,2018-05-08 10:57:12,0.118s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:57:12,2018-05-08 10:57:17,5.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:57:17,2018-05-08 10:57:18,0.146s,PASSED
waitForAlert,Chrome 66.0.3359.139,,2018-05-08 10:57:18,2018-05-08 10:57:23,5.070s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:57:23,2018-05-08 10:57:23,0.112s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:57:23,2018-05-08 10:57:28,5.002s,PASSED
waitForElementVisible,Chrome 66.0.3359.139,,2018-05-08 10:57:28,2018-05-08 10:57:28,0.123s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:57:28,2018-05-08 10:57:28,0.049s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:57:28,2018-05-08 10:57:28,0.134s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:57:28,2018-05-08 10:57:31,3.003s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:57:31,2018-05-08 10:57:31,0.143s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:57:31,2018-05-08 10:57:31,0.125s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:57:31,2018-05-08 10:57:31,0.074s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:57:31,2018-05-08 10:57:32,0.146s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:57:32,2018-05-08 10:57:32,0.078s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:57:32,2018-05-08 10:57:32,0.115s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:57:32,2018-05-08 10:57:32,0.076s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:57:32,2018-05-08 10:57:32,0.234s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:57:32,2018-05-08 10:57:32,0.097s,PASSED
selectOptionByValue,Chrome 66.0.3359.139,,2018-05-08 10:57:32,2018-05-08 10:57:33,0.373s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 66.0.3359.139,,2018-05-08 10:57:33,2018-05-08 10:57:33,0.650s,PASSED
,,,,,,
Test Cases/Smoke/TC-356,Chrome 66.0.3359.139,,2018-05-08 10:57:33,2018-05-08 10:58:14,40.889s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 66.0.3359.139,,2018-05-08 10:57:33,2018-05-08 10:57:41,7.539s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:57:41,2018-05-08 10:57:41,0.200s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:57:41,2018-05-08 10:57:41,0.316s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:57:41,2018-05-08 10:57:42,0.184s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:57:42,2018-05-08 10:57:45,3.001s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-08 10:57:45,2018-05-08 10:57:45,0.023s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:57:45,2018-05-08 10:57:48,3.003s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:57:48,2018-05-08 10:57:48,0.117s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:57:48,2018-05-08 10:58:03,15.002s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:58:03,2018-05-08 10:58:03,0.091s,PASSED
uploadFile,Chrome 66.0.3359.139,,2018-05-08 10:58:03,2018-05-08 10:58:03,0.055s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:58:03,2018-05-08 10:58:03,0.090s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:58:03,2018-05-08 10:58:13,10.002s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-08 10:58:13,2018-05-08 10:58:13,0.187s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:58:13,2018-05-08 10:58:13,0.260s,PASSED
Start listener action : AfterTestCaseCloseBrowser,Chrome 66.0.3359.139,,2018-05-08 10:58:13,2018-05-08 10:58:14,0.673s,PASSED
,,,,,,
Test Cases/Smoke/TC-43,Chrome 66.0.3359.139,,2018-05-08 10:58:14,2018-05-08 10:58:38,24.333s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 66.0.3359.139,,2018-05-08 10:58:14,2018-05-08 10:58:21,7.041s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:58:21,2018-05-08 10:58:21,0.165s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:58:21,2018-05-08 10:58:22,0.204s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:58:22,2018-05-08 10:58:22,0.103s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:58:22,2018-05-08 10:58:24,2.003s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-08 10:58:24,2018-05-08 10:58:24,0.072s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:58:24,2018-05-08 10:58:24,0.077s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:58:24,2018-05-08 10:58:25,0.629s,PASSED
sendKeys,Chrome 66.0.3359.139,,2018-05-08 10:58:25,2018-05-08 10:58:31,6.631s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:58:31,2018-05-08 10:58:31,0.119s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:58:31,2018-05-08 10:58:31,0.112s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:58:31,2018-05-08 10:58:33,2.001s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-08 10:58:33,2018-05-08 10:58:34,0.187s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:58:34,2018-05-08 10:58:34,0.086s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-08 10:58:34,2018-05-08 10:58:34,0.015s,PASSED
sendKeys,Chrome 66.0.3359.139,,2018-05-08 10:58:34,2018-05-08 10:58:34,0.170s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-08 10:58:34,2018-05-08 10:58:34,0.148s,PASSED
sendKeys,Chrome 66.0.3359.139,,2018-05-08 10:58:34,2018-05-08 10:58:34,0.104s,PASSED
sendKeys,Chrome 66.0.3359.139,,2018-05-08 10:58:34,2018-05-08 10:58:34,0.080s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-08 10:58:34,2018-05-08 10:58:34,0.149s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:58:34,2018-05-08 10:58:34,0.112s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:58:34,2018-05-08 10:58:37,3.002s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-08 10:58:37,2018-05-08 10:58:38,0.330s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 66.0.3359.139,,2018-05-08 10:58:38,2018-05-08 10:58:38,0.650s,PASSED
,,,,,,
Test Cases/Smoke/TC-46,Chrome 66.0.3359.139,,2018-05-08 10:58:38,2018-05-08 10:58:56,17.983s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 66.0.3359.139,,2018-05-08 10:58:38,2018-05-08 10:58:47,8.388s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:58:47,2018-05-08 10:58:47,0.198s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:58:47,2018-05-08 10:58:47,0.179s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:58:47,2018-05-08 10:58:48,0.127s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-08 10:58:48,2018-05-08 10:58:49,1.452s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:58:49,2018-05-08 10:58:49,0.095s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:58:49,2018-05-08 10:58:50,0.803s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:58:50,2018-05-08 10:58:52,2.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:58:52,2018-05-08 10:58:52,0.074s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:58:52,2018-05-08 10:58:52,0.123s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:58:52,2018-05-08 10:58:52,0.292s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:58:52,2018-05-08 10:58:55,3.002s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:58:55,2018-05-08 10:58:56,0.431s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 66.0.3359.139,,2018-05-08 10:58:56,2018-05-08 10:58:56,0.646s,PASSED
,,,,,,
Test Cases/Smoke/TC-48,Chrome 66.0.3359.139,,2018-05-08 10:58:56,2018-05-08 10:59:10,13.528s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 66.0.3359.139,,2018-05-08 10:58:56,2018-05-08 10:59:02,5.535s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:59:02,2018-05-08 10:59:02,0.203s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:59:02,2018-05-08 10:59:03,0.267s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:59:03,2018-05-08 10:59:03,0.105s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-08 10:59:03,2018-05-08 10:59:06,3.339s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:59:06,2018-05-08 10:59:06,0.081s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:59:06,2018-05-08 10:59:08,2.003s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:59:08,2018-05-08 10:59:08,0.117s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:59:08,2018-05-08 10:59:09,0.617s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:59:09,2018-05-08 10:59:09,0.064s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:59:09,2018-05-08 10:59:09,0.427s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 66.0.3359.139,,2018-05-08 10:59:09,2018-05-08 10:59:10,0.649s,PASSED
,,,,,,
Test Cases/Smoke/TC-536,Chrome 66.0.3359.139,,2018-05-08 10:59:10,2018-05-08 11:00:01,51.288s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 66.0.3359.139,,2018-05-08 10:59:10,2018-05-08 10:59:23,12.988s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:59:23,2018-05-08 10:59:23,0.143s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:59:23,2018-05-08 10:59:23,0.184s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:59:23,2018-05-08 10:59:24,0.115s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-08 10:59:24,2018-05-08 10:59:26,2.619s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-08 10:59:26,2018-05-08 10:59:26,0.048s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:59:26,2018-05-08 10:59:26,0.071s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:59:26,2018-05-08 10:59:28,1.812s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:59:28,2018-05-08 10:59:28,0.063s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:59:28,2018-05-08 10:59:30,2.001s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 10:59:30,2018-05-08 10:59:30,0.062s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:59:30,2018-05-08 10:59:30,0.081s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:59:30,2018-05-08 10:59:33,3.002s,PASSED
"Statement - For ([i = 0, i <= 1, (i++)])",Chrome 66.0.3359.139,,2018-05-08 10:59:33,2018-05-08 10:59:58,24.961s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:59:58,2018-05-08 11:00:00,2.003s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:00:00,2018-05-08 11:00:01,0.327s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 66.0.3359.139,,2018-05-08 11:00:01,2018-05-08 11:00:01,0.661s,PASSED
,,,,,,
Test Cases/Smoke/TC-62,Chrome 66.0.3359.139,,2018-05-08 11:00:01,2018-05-08 11:00:36,34.882s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 66.0.3359.139,,2018-05-08 11:00:01,2018-05-08 11:00:24,23.016s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:00:24,2018-05-08 11:00:25,0.197s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:00:25,2018-05-08 11:00:25,0.255s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:00:25,2018-05-08 11:00:25,0.108s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-08 11:00:25,2018-05-08 11:00:26,1.428s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:00:26,2018-05-08 11:00:27,0.089s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:00:27,2018-05-08 11:00:27,0.793s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 11:00:27,2018-05-08 11:00:29,2.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 11:00:29,2018-05-08 11:00:29,0.135s,PASSED
focus,Chrome 66.0.3359.139,,2018-05-08 11:00:29,2018-05-08 11:00:30,0.087s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 11:00:30,2018-05-08 11:00:35,5.001s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:00:35,2018-05-08 11:00:35,0.172s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 11:00:35,2018-05-08 11:00:35,0.184s,PASSED
